"","Age","Sex","Grade","HGT","WGT","HowDoYouDescribeYourWGT","WhatAreYouTrying2DoAbtWGT","DidYouFastToLoseWGTPast30","DidYouTakePillsToLoseWGTPast30","DidYouVomitToLoseWGTPast30","PCTWhoDescribeThemselvesOWGT","PCTWhoAreTrying2LoseWGT","PCTWhoFastedPast30Days","PCTWhoTookPillsPast30Days","PCTWhoVomitedPast30Days","PCTWhoAreOWGT","RaceEth","PCTWhoAreOBESE","PCTAtRisk4OWGT"
"13107","15 years old","Male","9th grade",1.65,105.69,"Slightly underweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13108","15 years old","Male","9th grade",1.6,73.94,"Slightly underweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13109","15 years old","Male","9th grade",1.52,56.7,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13110","15 years old","Male","9th grade",1.8,65.77,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13111","15 years old","Male","9th grade",1.78,65.77,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13112","16 years old","Male","9th grade",1.8,79.38,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13113","16 years old","Male","10th grade",1.75,72.58,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13114","15 years old","Male","10th grade",1.63,53.98,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13115","15 years old","Male","10th grade",1.8,77.11,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13116","15 years old","Male","10th grade",1.85,65.77,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13117","17 years old","Male","11th grade",1.73,72.58,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13118","16 years old","Male","10th grade",1.57,49.44,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13119","16 years old","Male","10th grade",1.73,72.58,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13120","16 years old","Male","10th grade",1.85,79.38,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13121","17 years old","Male","11th grade",1.91,75.75,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13122","18 years old or older","Male","11th grade",1.65,54.43,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13123","16 years old","Male","10th grade",1.68,57.15,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13124","17 years old","Male","11th grade",1.7,79.83,"Very underweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13125","18 years old or older","Male","11th grade",1.78,70.31,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13126","16 years old","Female","10th grade",1.6,80.74,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13127","16 years old","Female","10th grade",1.52,49.9,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13128","16 years old","Female","11th grade",1.7,58.97,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13129","16 years old","Female","10th grade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"13130","15 years old","Female","10th grade",1.57,53.98,"Slightly overweight","Lose weight","No","Yes","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13131","15 years old","Female","10th grade",1.78,58.51,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13132","18 years old or older","Female","12th grade",1.6,54.43,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13133","18 years old or older","Female","11th grade",1.6,50.8,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13134","15 years old","Female","10th grade",1.7,61.24,"Slightly overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13135","15 years old","Female","10th grade",NA,NA,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13136","17 years old","Female","11th grade",1.68,77.11,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13137","15 years old","Female","10th grade",1.65,61.69,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13138","16 years old","Female","10th grade",NA,NA,NA,"Lose weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13139","15 years old","Female","10th grade",1.7,57.61,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13140","18 years old or older","Female","12th grade",1.78,76.2,"About the right weight","Lose weight","No","No",NA,NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13141","16 years old","Female","11th grade",1.78,70.31,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13142","17 years old","Female","11th grade",1.8,79.38,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13143","17 years old","Female","12th grade",1.57,54.43,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13144","17 years old","Female","11th grade",1.57,58.97,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13145","15 years old","Female","11th grade",1.55,48.99,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13146","18 years old or older","Female","12th grade",1.55,54.43,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13147","18 years old or older","Female","11th grade",1.63,88,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13148","17 years old","Female","12th grade",1.65,56.7,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13149","17 years old","Male","11th grade",1.73,65.77,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13150","17 years old","Male","12th grade",1.91,97.52,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13151","18 years old or older","Male","12th grade",1.7,74.84,"Very underweight","Not trying to do anything",NA,NA,"No",NA,NA,NA,NA,NA,NA,"Am Indian / Alaska Native",NA,NA
"13152","16 years old","Male","11th grade",1.8,98.43,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13153","18 years old or older","Male","12th grade",1.68,97.52,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13154","16 years old","Male","11th grade",1.88,63.5,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13155","16 years old","Male","11th grade",1.8,68.04,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13156","16 years old","Male","11th grade",1.88,113.4,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13157","18 years old or older","Male","12th grade",1.7,61.24,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"White",NA,NA
"13158","17 years old","Male","11th grade",1.8,63.5,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13159","18 years old or older","Male","12th grade",1.75,65.77,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13160","18 years old or older","Male","12th grade",1.75,69.85,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13161","17 years old","Male","12th grade",1.8,72.58,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13162","18 years old or older","Male","12th grade",1.96,86.18,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13163","17 years old","Male","11th grade",1.85,113.4,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13164","17 years old","Male","12th grade",1.83,72.58,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13165","18 years old or older","Male","12th grade",1.91,99.79,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13166","18 years old or older","Female","12th grade",1.6,54.43,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13167","16 years old","Female","10th grade",1.57,65.77,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13168","16 years old","Female","10th grade",1.6,58.97,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13169","16 years old","Female","10th grade",1.57,51.71,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13170","15 years old","Female","10th grade",1.63,61.24,"About the right weight","Stay the same weight",NA,"No","Yes",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13171","15 years old","Female","10th grade",1.63,69.4,"About the right weight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13172","16 years old","Female","11th grade",1.5,52.16,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"13173","15 years old","Female","10th grade",1.75,61.24,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13174","15 years old","Female","10th grade",1.68,59.88,"About the right weight","Stay the same weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13175","16 years old","Female","11th grade",1.57,56.7,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13176","17 years old","Female","11th grade",1.8,76.2,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13177","16 years old","Female","10th grade",NA,NA,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13178","16 years old","Female","11th grade",1.68,56.7,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13179","16 years old","Male","10th grade",1.8,72.58,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13180","15 years old","Male","10th grade",1.75,61.69,"Slightly overweight","Not trying to do anything",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13181","15 years old","Male","10th grade",1.8,74.84,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13182","15 years old","Male","10th grade",1.65,61.69,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13183","15 years old","Male","10th grade",1.8,75.75,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13184","18 years old or older","Male","11th grade",1.78,95.26,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13185","16 years old","Male","10th grade",1.55,48.54,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13186","16 years old","Male","10th grade",1.75,67.13,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13187","16 years old","Male","10th grade",1.57,66.23,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13188","16 years old","Male","10th grade",1.78,59.88,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13189","18 years old or older","Male","10th grade",1.78,63.5,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13190","18 years old or older","Male","10th grade",NA,NA,"About the right weight",NA,"Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13191","17 years old","Male","11th grade",1.57,63.5,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13192","15 years old","Male","10th grade",1.7,58.97,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13193","17 years old","Male","11th grade",1.88,66.68,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13194","16 years old","Male","10th grade",1.68,74.84,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13195","18 years old or older","Female","12th grade",1.7,73.48,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13196","18 years old or older","Female","12th grade",1.55,43.09,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13197","17 years old","Female","12th grade",1.7,74.84,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13198","17 years old","Female","12th grade",1.65,54.89,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13199","18 years old or older","Female","12th grade",1.68,52.16,"About the right weight","Gain weight","No","No",NA,NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13200","18 years old or older","Female","12th grade",1.63,61.24,"Slightly overweight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13201","18 years old or older","Female","12th grade",1.6,49.9,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13202","17 years old","Female","11th grade",1.57,49.9,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13203","16 years old","Female","11th grade",1.63,54.89,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13204","17 years old","Female","12th grade",1.68,58.97,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13205","18 years old or older","Female","12th grade",1.68,66.23,"Slightly underweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13206","17 years old","Male","11th grade",1.6,56.7,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13207","16 years old","Male","11th grade",1.8,72.58,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13208","16 years old","Male","11th grade",1.83,99.79,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13209","17 years old","Male","11th grade",1.8,74.84,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13210","17 years old","Male","11th grade",1.73,84.37,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13211","18 years old or older","Male","12th grade",1.8,76.66,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13212","17 years old","Male","11th grade",1.83,78.93,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13213","17 years old","Male","11th grade",1.83,86.18,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13214","16 years old","Male","11th grade",1.78,65.77,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13215","16 years old","Male","12th grade",1.75,62.14,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13216","18 years old or older","Male","12th grade",1.73,61.24,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13217","17 years old","Male","12th grade",1.78,70.31,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13218","17 years old","Male","11th grade",1.91,68.04,"Very overweight","Gain weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"White",NA,NA
"13219","17 years old","Male","11th grade",1.75,84.37,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13220","17 years old","Male","12th grade",1.85,142.43,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13221","17 years old","Male","11th grade",1.75,66.23,"Slightly underweight","Not trying to do anything",NA,"No",NA,NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13222","14 years old","Female","9th grade",1.57,65.77,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13223","15 years old","Female","9th grade",1.57,56.7,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13224","14 years old","Female","9th grade",1.65,49.9,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Am Indian / Alaska Native",NA,NA
"13225","15 years old","Female","9th grade",1.57,47.63,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13226","15 years old","Female","9th grade",1.57,47.63,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13227","15 years old","Female","9th grade",NA,NA,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13228","14 years old","Female","9th grade",1.68,47.17,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13229","16 years old","Female","9th grade",1.55,45.36,"Slightly underweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13230","15 years old","Female","9th grade",1.55,52.62,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13231","16 years old","Female","10th grade",1.6,61.24,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13232","14 years old","Female","9th grade",NA,NA,"Very underweight","Not trying to do anything","Yes","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13233","16 years old","Female","10th grade",1.6,64.86,"About the right weight","Lose weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13234","16 years old","Male","10th grade",1.88,117.94,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13235","17 years old","Male","11th grade",1.8,83.92,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13236","14 years old","Male","9th grade",1.6,66.68,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13237","14 years old","Male","9th grade",NA,NA,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13238","16 years old","Male","10th grade",1.8,56.7,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13239","15 years old","Male","9th grade",1.7,50.8,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13240","15 years old","Male","9th grade",1.83,71.22,"About the right weight","Not trying to do anything","No","No",NA,NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13241","15 years old","Male","9th grade",1.8,79.83,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"13242","15 years old","Male","9th grade",1.78,61.24,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13243","15 years old","Male","9th grade",1.75,75.75,"Slightly overweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13244","17 years old","Male","10th grade",1.75,70.31,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13245","15 years old","Male","10th grade",1.75,61.24,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13246","18 years old or older","Female","12th grade",1.68,65.77,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13247","18 years old or older","Female","12th grade",1.68,61.24,"About the right weight","Lose weight",NA,"No","Yes",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13248","15 years old","Female","10th grade",1.55,61.24,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13249","18 years old or older","Female","12th grade",1.73,57.61,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13250","17 years old","Female","12th grade",1.63,65.32,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13251","18 years old or older","Male","12th grade",1.78,69.4,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13252","17 years old","Male","12th grade",1.68,58.51,"About the right weight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13253","16 years old","Male","10th grade",1.8,79.38,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13254","18 years old or older","Male","12th grade",1.8,65.77,"About the right weight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13255","17 years old","Female","12th grade",1.78,58.97,"About the right weight","Lose weight",NA,"Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13256","15 years old","Male","10th grade",1.75,88.45,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13257","18 years old or older","Male","12th grade",1.8,70.31,"About the right weight","Not trying to do anything",NA,NA,"No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13258","16 years old","Male","9th grade",1.63,67.13,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13259","17 years old","Female","11th grade",1.55,50.35,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13260","17 years old","Female","11th grade",1.63,52.16,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13261","16 years old","Male","10th grade",1.75,66.68,"About the right weight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13262","15 years old","Male","9th grade",1.55,50.8,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13263","16 years old","Female","10th grade",1.63,47.63,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13264","15 years old","Male","10th grade",1.75,64.41,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13265","18 years old or older","Female","9th grade",NA,NA,"Slightly underweight","Stay the same weight",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,"White",NA,NA
"13266","16 years old","Female","11th grade",1.65,56.7,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13267","16 years old","Male","11th grade",1.85,79.38,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13268","17 years old","Female","11th grade",1.6,56.7,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13269","17 years old","Female","11th grade",1.6,57.15,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13270","17 years old","Female","11th grade",1.52,61.24,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13271","16 years old","Male","11th grade",1.75,88.91,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13272","17 years old","Male","11th grade",1.57,106.14,"Very underweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13273","16 years old","Male","11th grade",1.78,71.67,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13274","17 years old","Male","11th grade",1.88,108.86,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13275","16 years old","Male","11th grade",NA,NA,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13276","16 years old","Female","11th grade",1.6,70.31,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13277","17 years old","Male","11th grade",1.83,81.65,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
